STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,TAVG
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/14/2016,0,0,0,44,32,42,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/15/2016,0,0,0,51,37,43,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/16/2016,2.57,0.5,0,46,28,29,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/17/2016,0.02,0,0,34,10,11,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/18/2016,0,0,0,36,10,16,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/19/2016,0,0,0,33,16,16,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/20/2016,0,0,0,40,16,24,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/21/2016,0.02,0,0,44,23,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/22/2016,0,0,0,39,30,31,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/23/2016,0.1,1,1,40,25,27,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/24/2016,0.45,5,6,37,18,21,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/25/2016,0.07,1,6,27,3,7,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/26/2016,0,0,5,29,6,8,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/27/2016,0,0,5,33,6,24,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/28/2016,0,0,4,45,22,23,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/29/2016,0,0,3,45,21,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/30/2016,0,0,3,43,20,25,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,12/31/2016,0,0,2,50,23,25,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/1/2017,0,0,2,38,19,29,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/2/2017,0.27,5,7,38,20,28,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/3/2017,1.27,14,18,28,19,26,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/4/2017,1.31,5,20,37,25,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/5/2017,2.42,14,29,36,26,27,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/6/2017,0,0,28,33,9,11,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/7/2017,0.21,1.5,27,31,11,30,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/8/2017,2.1,0,22,45,27,45,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/9/2017,3.4,0.5,18,47,29,29,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/10/2017,1.43,15,32,33,29,30,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/11/2017,2.78,18,46,34,27,28,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/12/2017,0.63,6,48,31,23,24,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/13/2017,0.22,2.5,45,33,23,26,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/14/2017,0,0,42,32,18,20,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/15/2017,0,0,40,35,20,26,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/16/2017,0,0,39,39,15,17,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/17/2017,0,0,38,35,17,19,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/18/2017,0,0,38,49,19,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/19/2017,1.17,7,44,41,25,25,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/20/2017,0.61,8,51,35,25,29,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/21/2017,0.85,13,60,32,23,25,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/22/2017,1.07,9,61,34,25,30,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/23/2017,1.55,17,73,32,20,21,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/24/2017,0.04,1,67,30,12,12,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/25/2017,0,0,65,30,7,10,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/26/2017,0,0,62,31,9,17,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/27/2017,0,0,60,33,7,8,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/28/2017,0,0,58,35,8,12,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/29/2017,0,0,56,37,12,17,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/30/2017,0,0,55,38,16,20,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,1/31/2017,0,0,54,36,20,25,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/1/2017,0,0,53,37,18,21,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/2/2017,0.21,2,55,47,20,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/3/2017,0.14,0,51,42,31,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/4/2017,0.93,1.5,51,38,32,35,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/5/2017,0.02,0,50,38,27,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/6/2017,0.6,3,52,48,29,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/7/2017,1.74,0,50,42,30,38,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/8/2017,0.84,0,47,44,34,39,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/9/2017,1.34,0,42,48,35,46,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/10/2017,3.78,6.5,47,48,31,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/11/2017,0.3,0.5,46,38,21,24,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/12/2017,0,0,45,38,20,24,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/13/2017,0,0,45,40,19,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/14/2017,0,0,45,42,21,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/15/2017,0,0,44,45,22,26,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/16/2017,0.25,1.5,45,50,22,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/17/2017,0.15,0.5,44,40,29,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/18/2017,0.37,2.5,46,39,31,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/19/2017,0.05,0,45,40,25,28,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/20/2017,1.33,1,45,41,27,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/21/2017,2.57,10,55,37,30,31,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/22/2017,1.81,16.5,71,33,18,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/23/2017,0.2,1.5,69,33,7,12,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/24/2017,0.03,0.5,66,31,2,9,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/25/2017,0,0,62,29,9,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/26/2017,0,0,62,33,9,12,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/27/2017,0.18,3,63,34,12,23,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,2/28/2017,0,0,62,33,7,15,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/1/2017,0,0,61,35,12,15,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/2/2017,0,0,61,40,15,20,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/3/2017,0,0,60,42,19,23,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/4/2017,0,0,59,47,23,27,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/5/2017,0.87,10,69,41,21,21,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/6/2017,0.92,11,74,25,17,23,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/7/2017,0.1,1,70,29,13,19,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/8/2017,0.01,0,66,42,18,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/9/2017,0,0,64,45,23,28,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/10/2017,0,0,60,51,26,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/11/2017,0,0,59,46,25,30,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/12/2017,0,0,58,54,24,26,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/13/2017,0,0,57,47,24,25,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/14/2017,0,0,56,50,23,28,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/15/2017,0,0,55,59,26,35,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/16/2017,0,0,53,57,33,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/17/2017,0,0,52,57,28,30,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/18/2017,0,0,50,55,29,39,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/19/2017,0,0,49,54,32,40,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/20/2017,0,0,47,56,33,39,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/21/2017,0.49,0,44,55,35,36,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/22/2017,0.79,0.5,44,43,30,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/23/2017,0.12,1,45,39,19,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/24/2017,0,0,44,43,20,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/25/2017,0.35,1,45,38,31,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/26/2017,0,0,44,46,26,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/27/2017,0.31,1.5,45,44,27,28,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/28/2017,0,0,43,41,23,27,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/29/2017,0,0,43,47,27,28,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/30/2017,0.43,0,41,58,28,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,3/31/2017,0.15,1,42,36,27,30,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/1/2017,0,0,40,43,29,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/2/2017,0,0,39,53,29,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/3/2017,0,0,39,55,28,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/4/2017,0,0,38,49,27,31,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/5/2017,0,0,36,57,29,35,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/6/2017,0,0,33,58,33,41,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/7/2017,1.44,1.5,32,47,32,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/8/2017,1.04,5,37,38,25,27,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/9/2017,0.01,0,36,38,15,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/10/2017,0,0,34,42,21,27,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/11/2017,0,0,33,47,27,31,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/12/2017,0,0,32,43,31,40,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/13/2017,0.73,3,33,49,28,29,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/14/2017,0.24,1.5,33,38,16,22,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/15/2017,0,0,32,40,22,25,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/16/2017,0,0,30,50,25,35,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/17/2017,0.42,0,28,54,34,40,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/18/2017,0.47,0,26,47,33,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/19/2017,0,0,24,48,26,31,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/20/2017,0.02,0,22,50,30,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/21/2017,0,0,21,46,27,33,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/22/2017,0,0,19,51,30,36,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/23/2017,0,0,13,60,30,39,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/24/2017,0.11,0.5,13,54,32,34,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/25/2017,0.21,0,13,40,27,32,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/26/2017,0,0,8,50,32,41,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/27/2017,0.02,0,6,54,32,40,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/28/2017,0,0,2,52,28,31,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/29/2017,0,0,0,45,30,40,
USC00048758,"TAHOE CITY, CA US",39.1678,-120.1428,1898.9,4/30/2017,0,0,0,53,29,40,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/1/2016,0.01,0,0,60,43,53,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/2/2016,0.33,0,0,59,44,52,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/3/2016,1,4.9,,52,27,28,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/4/2016,0.09,0,2,39,22,34,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/5/2016,0.05,0.6,,36,25,29,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/6/2016,0.18,1,3,39,19,36,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/7/2016,0,0,0,,,,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/8/2016,0,0,0,57,33,52,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/9/2016,0,0,0,60,36,56,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/10/2016,0,0,0,59,40,52,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/11/2016,0.04,0,0,55,41,47,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/12/2016,0,0,0,53,31,46,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/13/2016,0,0,0,58,36,55,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/14/2016,0.01,0,0,56,44,52,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/15/2016,0,0,0,60,42,53,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/16/2016,0.03,0,0,55,38,51,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/17/2016,0.25,2.8,2,51,28,35,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/18/2016,0.01,0,1,40,23,33,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/19/2016,0.09,0.5,0,38,26,35,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/20/2016,0.07,0,0,52,23,43,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/21/2016,0,0,0,60,35,50,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/22/2016,0,0,0,58,43,53,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/23/2016,0,0,0,56,43,51,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/24/2016,0.3,0,0,52,40,42,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/25/2016,0.08,0,0,54,35,48,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/26/2016,0,0,0,59,33,56,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/27/2016,0,0,0,59,43,55,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/28/2016,0.07,0,0,,43,46,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/29/2016,0.3,0,0,55,41,50,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/30/2016,0.11,0,0,51,45,50,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,10/31/2016,0.4,1,1,51,29,39,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,11/1/2016,0.92,2,3,39,29,30,
USC00420072,"ALTA, UT US",40.59058,-111.63703,2654.8,11/2/2016,0,0,0,43,20,37,
